representation,rep,seed,target,family,val_accuracy,val_balanced_accuracy,val_auc,val_log_loss,test_accuracy,test_balanced_accuracy,test_auc,test_log_loss,val_r2,val_mae,val_spearman,test_r2,test_mae,test_spearman
replab auto (128d),auto,666,drawdown_20,linear,,,,,,,,,-0.33465098664949844,1.0571224812124433,-0.008059347433720578,-0.21528053420033832,0.6672310383393335,0.13680176091880913
replab auto (128d),auto,666,drawdown_20,gbdt,,,,,,,,,-0.41844540143682685,1.0740776296192025,-0.01956084080531624,-0.11269176216116983,0.6538967241440014,0.1148567129200183
replab auto (128d),auto,666,drawdown_20,mlp,,,,,,,,,-0.5374136976656487,1.0901743028889561,-0.05634955587400415,-0.38733521552676287,0.7268999873012344,0.01064748000623148
replab auto (128d),auto,777,vol_5,linear,,,,,,,,,0.3508261881615802,0.6126169989304571,0.5087265869444089,0.10676699675056989,0.4377895824201257,0.47905976305976306
replab auto (128d),auto,777,vol_5,gbdt,,,,,,,,,0.3719614040470349,0.5588178174397952,0.6121582033979797,0.2934813700180552,0.392734652086441,0.5787507147507148
replab auto (128d),auto,777,vol_5,mlp,,,,,,,,,0.18709098051352147,0.660211231484205,0.4458757987600003,-0.0361011309896917,0.4758348534798969,0.43368267768267776
replab auto (128d),auto,777,drawdown_20,linear,,,,,,,,,-0.3744752647381828,1.0076393843524538,-0.05100231232782973,-0.4021349381109336,0.709551599142924,0.020582019828239217
replab auto (128d),auto,777,drawdown_20,gbdt,,,,,,,,,-0.32747149418945876,1.0425368327766893,-0.05949423413534125,-0.2259575841040622,0.673480095407323,0.021526761630534436
replab auto (128d),auto,777,drawdown_20,mlp,,,,,,,,,-0.559007405768746,1.1983744240795464,-0.0647517016106169,-0.5671861099296762,0.7613267435763544,0.03477373973142172
replab auto (128d),auto,888,vol_5,linear,,,,,,,,,0.4327340370409689,0.5468595702460215,0.5811815964205117,0.19399421071718614,0.41465105077812253,0.5455819375819376
replab auto (128d),auto,888,vol_5,gbdt,,,,,,,,,0.3890069670689519,0.5762726025715773,0.6211230439814169,0.2631910861609702,0.3928044144595219,0.5947363267363267
replab auto (128d),auto,888,vol_5,mlp,,,,,,,,,0.3425641978086458,0.586274840473438,0.5638695857163357,0.13045273876202645,0.44895108918939686,0.5228352308352309
replab auto (128d),auto,888,drawdown_20,linear,,,,,,,,,-0.3725539473948276,1.059341355875464,-0.1364904227754125,-0.2807678032342069,0.677033379192813,0.0036276096238373814
replab auto (128d),auto,888,drawdown_20,gbdt,,,,,,,,,-0.240481942150077,1.0530053118492435,0.003189962299174991,-0.19424696133646746,0.6729312720021856,0.07625352205939964
replab auto (128d),auto,888,drawdown_20,mlp,,,,,,,,,-0.49265365645933956,1.05382749498949,0.013423129903179412,-0.6760003755899064,0.7865637304016387,-0.108538494313915
replab auto (128d),auto,999,vol_5,linear,,,,,,,,,0.21364619515137628,0.6546237994360381,0.5167722016791481,0.12612883154933197,0.44253295939877063,0.43551792351792357
replab auto (128d),auto,999,vol_5,gbdt,,,,,,,,,0.37335811428211163,0.590859130873812,0.5975151552422324,0.29681162441206654,0.3913658998341629,0.5904625824625825
replab auto (128d),auto,999,vol_5,mlp,,,,,,,,,0.3480574919083159,0.5968981038500066,0.5395828092125983,0.11690127712693743,0.44091552575332776,0.4369360489360489
replab auto (128d),auto,999,drawdown_20,linear,,,,,,,,,-0.48071391414298015,1.0932067178564797,-0.03123624910823787,-0.34695089835040527,0.7235038030312279,-0.024005917009250963
replab auto (128d),auto,999,drawdown_20,gbdt,,,,,,,,,-0.33221756725249807,1.0746963543750103,-0.08457870260952148,-0.2201653306490654,0.6788817257029609,0.010155592967119698
replab auto (128d),auto,999,drawdown_20,mlp,,,,,,,,,-0.4996313639301426,1.148338622165532,-0.05634601514676581,-0.5773537902236996,0.7835720183066729,-0.03129437992767377
replab predictive (128d),predictive,20260814,vol_5,linear,,,,,,,,,0.1285479215715447,0.6339355939756582,0.4889079280598868,0.1607342156971835,0.4183398084956018,0.4747981027981028
replab predictive (128d),predictive,20260814,vol_5,gbdt,,,,,,,,,0.41652032609198997,0.5557998191883609,0.6439666016291071,0.27804188816517506,0.39499247506344326,0.5770474810474812
replab predictive (128d),predictive,20260814,vol_5,mlp,,,,,,,,,0.36858701071575883,0.5600313321993559,0.6122565983306407,0.3145799369473491,0.3942076533074114,0.5615559455559456
replab predictive (128d),predictive,20260814,drawdown_20,linear,,,,,,,,,-0.34497940771064917,1.0111677507074475,0.017858962305091874,-0.21113902032995568,0.6611157264803225,0.061370245908266834
replab predictive (128d),predictive,20260814,drawdown_20,gbdt,,,,,,,,,-0.24042004588958288,0.9813026023615262,0.04249865021421209,-0.10127335045319108,0.6285227766068575,0.1339707374518822
replab predictive (128d),predictive,20260814,drawdown_20,mlp,,,,,,,,,-0.536696035073418,1.0440396258087856,0.07623278921207574,-0.36700084987394477,0.6931045092514763,0.0045215033639251605
replab predictive (128d),predictive,111,vol_5,linear,,,,,,,,,0.26251507169737254,0.6128842270640854,0.5634124592583483,0.10303859720838282,0.42666400869075016,0.4969263769263769
replab predictive (128d),predictive,111,vol_5,gbdt,,,,,,,,,0.2926311373924194,0.5865746155096258,0.6361602309299255,0.31544083138711976,0.3819011537466802,0.5792410952410953
replab predictive (128d),predictive,111,vol_5,mlp,,,,,,,,,0.440025312464448,0.5537129848177689,0.6405838099337885,0.21837032996511152,0.4154697811886392,0.5024804264804265
replab predictive (128d),predictive,111,drawdown_20,linear,,,,,,,,,-0.39941506454372044,1.0035951260847649,-6.0937779312714685e-05,-0.16471274275300463,0.6357464263642721,0.05539896691416293
replab predictive (128d),predictive,111,drawdown_20,gbdt,,,,,,,,,-0.22963384473662396,0.9527351213301429,0.04661045948529891,-0.16327051825717254,0.6440529970733833,0.11228787810920261
replab predictive (128d),predictive,111,drawdown_20,mlp,,,,,,,,,-0.3168442390818331,0.9572451758132271,0.06648912714877368,-0.285548834152044,0.6727287979183757,-0.0349434174359801
replab predictive (128d),predictive,222,vol_5,linear,,,,,,,,,-0.2017808863161823,0.7289087113957745,0.3539740930614801,-0.07689811854334438,0.4707819445371234,0.3567319598021557
replab predictive (128d),predictive,222,vol_5,gbdt,,,,,,,,,0.35455440126025206,0.5524637991949793,0.6577851263387209,0.2628487195957917,0.404727839509928,0.5547315627315628
replab predictive (128d),predictive,222,vol_5,mlp,,,,,,,,,0.4748265061644049,0.5160796676227478,0.6679718903567377,0.24672137181351717,0.4050831193073545,0.5427625227625228
replab predictive (128d),predictive,222,drawdown_20,linear,,,,,,,,,-0.31087600647114466,0.998761239092976,-0.053843978879189854,-0.20464452534084465,0.6511161467483093,0.00043653114770753396
replab predictive (128d),predictive,222,drawdown_20,gbdt,,,,,,,,,-0.23684792010693512,0.9451404548544102,0.025226330506295826,-0.1796912374634152,0.6450825293250836,0.06481364980977229
replab predictive (128d),predictive,222,drawdown_20,mlp,,,,,,,,,-0.13197896846740775,0.9388477548868858,0.000953201043377785,-0.2108310938267739,0.6562430287482053,0.04015021129083827
replab predictive (128d),predictive,333,vol_5,linear,,,,,,,,,0.3357021003183036,0.5931089879698527,0.4912586910865,0.038176738999287974,0.44518737440551814,0.38415778815778817
replab predictive (128d),predictive,333,vol_5,gbdt,,,,,,,,,0.375066135789607,0.5652229479269967,0.6227836448241099,0.2640381968023531,0.40013278762743915,0.5572331332331333
replab predictive (128d),predictive,333,vol_5,mlp,,,,,,,,,0.37874003741633144,0.5641916407821737,0.62063367827466,0.1925736813243426,0.41515466504736287,0.5319025839025839
replab predictive (128d),predictive,333,drawdown_20,linear,,,,,,,,,-0.8120341420329689,1.1283092033200905,0.00908592539026161,-0.21874078111508077,0.666882214777534,0.03862186256539763
replab predictive (128d),predictive,333,drawdown_20,gbdt,,,,,,,,,-0.34427559549704556,1.0312742077695358,-0.03747379920079301,-0.15906168250458763,0.6452160994920084,0.10986702315098963
replab predictive (128d),predictive,333,drawdown_20,mlp,,,,,,,,,-0.3614156466169949,1.0340229071179654,-0.01613989264235498,-0.26295849737918475,0.6631049205699288,0.08164118785204448
replab predictive (128d),predictive,444,vol_5,linear,,,,,,,,,0.26015316956127976,0.6120209457124024,0.4979436763552132,0.10861076440520157,0.4323186934780816,0.4675767835767836
replab predictive (128d),predictive,444,vol_5,gbdt,,,,,,,,,0.35282271931331677,0.5651470827078472,0.6099924899322231,0.2640097705923372,0.39978126859775215,0.5517589437589437
replab predictive (128d),predictive,444,vol_5,mlp,,,,,,,,,0.29498849049350506,0.5945858355494464,0.5866051511983498,0.2438373202428914,0.40650475703701705,0.5384364104364104
replab predictive (128d),predictive,444,drawdown_20,linear,,,,,,,,,-0.32571904159169596,0.9840303770341214,0.021374764687227973,-0.1287538849532608,0.6459263371740345,0.03022567282246635
replab predictive (128d),predictive,444,drawdown_20,gbdt,,,,,,,,,-0.39438949959114167,1.027428625511104,0.005960674540219156,-0.16579418286015013,0.6408356042257369,0.13084814909930104
replab predictive (128d),predictive,444,drawdown_20,mlp,,,,,,,,,-0.27384195176333437,0.9717310853973519,0.07519465730349376,-0.2723407514457459,0.6845273088681141,-0.012555698098737338
replab predictive (128d),predictive,555,vol_5,linear,,,,,,,,,0.43464134434998736,0.5639141729016798,0.5341996932612516,0.1645105645578253,0.42434007651533767,0.4746747306747307
replab predictive (128d),predictive,555,vol_5,gbdt,,,,,,,,,0.334648902196238,0.5525437047328791,0.6375785715217486,0.29350872284176377,0.3877706459043387,0.5815345975345976
replab predictive (128d),predictive,555,vol_5,mlp,,,,,,,,,0.3394600151793602,0.5799257314997023,0.6034543516463449,0.2053660226239561,0.4143703549046051,0.5330493650493651
replab predictive (128d),predictive,555,drawdown_20,linear,,,,,,,,,-0.2808711412868994,0.970532747652843,0.027749238429171548,-0.16531682053894836,0.648344017506464,0.031583546497515755
replab predictive (128d),predictive,555,drawdown_20,gbdt,,,,,,,,,-0.27585063408749,0.9849250796408855,-0.04442322182232237,-0.13265120020113286,0.6385833774682119,0.08464096611142402
replab predictive (128d),predictive,555,drawdown_20,mlp,,,,,,,,,-0.2836996757528256,0.9586888455237917,-0.05210627380993531,-0.16212183738254837,0.6415767589210897,0.07433564792050842
replab predictive (128d),predictive,666,vol_5,linear,,,,,,,,,-0.1002720091521292,0.6693808442627374,0.44713601794962116,0.024618830821589444,0.4499012646487592,0.39734964134964135
replab predictive (128d),predictive,666,vol_5,gbdt,,,,,,,,,0.4460802774157854,0.5327754232920564,0.643141146412778,0.30232630503134705,0.39073957159285283,0.5791286551286552
replab predictive (128d),predictive,666,vol_5,mlp,,,,,,,,,0.46125120505634076,0.5550043001713106,0.6436874432784894,0.2366699257671503,0.4125816325333245,0.5680150480150481
replab predictive (128d),predictive,666,drawdown_20,linear,,,,,,,,,-0.8833644065012118,1.1839195579895065,-0.02784385970576491,-0.3686655605945366,0.6958116276183002,-0.006185834084593729
replab predictive (128d),predictive,666,drawdown_20,gbdt,,,,,,,,,-0.2144209943593296,0.9507854309347545,0.010517637084496344,-0.19632067546711673,0.6487145637159214,0.11151090540411782
replab predictive (128d),predictive,666,drawdown_20,mlp,,,,,,,,,-0.19146952661525063,0.9708361934771045,-0.026429991413270824,-0.25031840253315085,0.6604213754624134,-0.028277141678048658
replab predictive (128d),predictive,777,vol_5,linear,,,,,,,,,0.28241905690665026,0.6095652343455427,0.5808030181900179,0.2031445674284481,0.4189541424039628,0.5475407235407236
replab predictive (128d),predictive,777,vol_5,gbdt,,,,,,,,,0.3667889793651825,0.5512755098880981,0.6467815725671947,0.3225243998075584,0.3886878895461167,0.5726671526671527
replab predictive (128d),predictive,777,vol_5,mlp,,,,,,,,,0.2446584002235982,0.6192124815407948,0.6165731169390232,0.2058061621342504,0.4157788352913752,0.5357710877710877
replab predictive (128d),predictive,777,drawdown_20,linear,,,,,,,,,-0.2779881810113316,1.005318497403672,-0.005364248354621776,-0.10579302360315612,0.6328198814088287,0.10893405318677801
replab predictive (128d),predictive,777,drawdown_20,gbdt,,,,,,,,,-0.4234436417638108,1.0227720026115075,-0.055391369859382894,-0.15092714593888013,0.6372171153187152,0.11239324076878593
replab predictive (128d),predictive,777,drawdown_20,mlp,,,,,,,,,-0.16791395715627355,0.9259117902856908,0.09969280930011241,-0.17143844578662581,0.6535018326040472,0.031307721344168496
replab predictive (128d),predictive,888,vol_5,linear,,,,,,,,,0.04411535409044487,0.6518508924151474,0.5793916658746621,0.12073304827448839,0.43236943973124403,0.4607928407928409
replab predictive (128d),predictive,888,vol_5,gbdt,,,,,,,,,0.4107730397017574,0.5470980819469503,0.6447078248197492,0.3029566625646488,0.38910619996014895,0.5638768798768798
replab predictive (128d),predictive,888,vol_5,mlp,,,,,,,,,0.1048296307059674,0.6524039066987866,0.5988896094578403,0.1854657839509558,0.4230761466784567,0.5265017625017625
replab predictive (128d),predictive,888,drawdown_20,linear,,,,,,,,,-0.9918529612253151,1.2005303720044307,0.029083347181770088,-0.15431256395076254,0.6490337893805439,0.05985800733563817
replab predictive (128d),predictive,888,drawdown_20,gbdt,,,,,,,,,-0.1409746660494151,0.9267293092126166,0.08113241029369621,-0.1593636001832226,0.6369477056143511,0.05257844706596338
replab predictive (128d),predictive,888,drawdown_20,mlp,,,,,,,,,-0.5411330798569374,1.0424832772916002,-0.03438437491978074,-0.2937702398507491,0.6665061599892164,0.005283269993362787
replab predictive (128d),predictive,999,vol_5,linear,,,,,,,,,0.2654168866025438,0.5948678949446248,0.5300531295365563,0.11304841301802304,0.43363108167524256,0.4835078795078795
replab predictive (128d),predictive,999,vol_5,gbdt,,,,,,,,,0.34985358737618155,0.5718814219836726,0.6603589551501735,0.32403841387363785,0.3855088447504996,0.5749163989163989
replab predictive (128d),predictive,999,vol_5,mlp,,,,,,,,,0.3967009740225924,0.5788361769335658,0.5527140602258984,0.20913915587338072,0.4173416789459146,0.5157177717177718
replab predictive (128d),predictive,999,drawdown_20,linear,,,,,,,,,-0.5340880533749437,1.0494861386862568,0.01893832505059415,-0.3122673357179433,0.6752685698131792,-0.02397977411123494
replab predictive (128d),predictive,999,drawdown_20,gbdt,,,,,,,,,-0.31870545050850985,1.0004556272322298,0.0037467416574060715,-0.19109928075640603,0.6441113921151335,0.041625954026250994
replab predictive (128d),predictive,999,drawdown_20,mlp,,,,,,,,,-0.33531741025446915,1.0098252570180197,-0.0387909031449442,-0.2976180139182729,0.6762361771080804,-0.050437893698726255
replab contrastive (128d),contrastive,20260814,vol_5,linear,,,,,,,,,0.3533173662910051,0.5921741309049491,0.48066455713894374,0.050285789325486996,0.4459970211194354,0.3923118634887991
replab contrastive (128d),contrastive,20260814,vol_5,gbdt,,,,,,,,,0.46107366723333454,0.5146176820303779,0.619178625937128,0.22383429940176014,0.40385849926362594,0.5267132987132987
replab contrastive (128d),contrastive,20260814,vol_5,mlp,,,,,,,,,0.23277926117578662,0.6165589804927447,0.4508253620393096,0.07049015570112538,0.44675998046703846,0.44464711264711265
replab contrastive (128d),contrastive,20260814,drawdown_20,linear,,,,,,,,,-0.15192089832623923,0.8993931252934433,0.05764098954567728,-0.476101372595906,0.7102901724587484,-0.06783267110047246
replab contrastive (128d),contrastive,20260814,drawdown_20,gbdt,,,,,,,,,-0.24720393914238192,0.9501796646590931,-0.013596206241212085,-0.09929932505439054,0.6280206083412125,0.0743676422068412
replab contrastive (128d),contrastive,20260814,drawdown_20,mlp,,,,,,,,,-0.47966717088616084,1.0781018183173832,-0.0463965250184763,-0.7307824034265329,0.7838085010350115,-0.0638322112642245
replab contrastive (128d),contrastive,111,vol_5,linear,,,,,,,,,0.43367753962462796,0.5732617006777838,0.554471844699998,0.06551465673033396,0.45358416664849754,0.45688878088878093
replab contrastive (128d),contrastive,111,vol_5,gbdt,,,,,,,,,0.5018287075822998,0.5330251454593721,0.6120529133658709,0.24007136541440965,0.40461157437079853,0.5515467715467716
replab contrastive (128d),contrastive,111,vol_5,mlp,,,,,,,,,0.23807032406655781,0.6521983963428891,0.4496370755087932,0.03404310421689882,0.4603076413137212,0.45209344409344404
replab contrastive (128d),contrastive,111,drawdown_20,linear,,,,,,,,,-0.24798362306535493,0.9546152602170895,-0.014154709374546047,-0.24638168787656034,0.6813306940787606,0.01630869820268424
replab contrastive (128d),contrastive,111,drawdown_20,gbdt,,,,,,,,,-0.23186911045789826,0.9285850411457703,-0.04334851792844951,-0.10242068396346293,0.6375721647465413,0.04766937712244476
replab contrastive (128d),contrastive,111,drawdown_20,mlp,,,,,,,,,-0.4866823803019411,1.0689248288205748,-0.031169441175872097,-0.655945246168508,0.7638578665907285,-0.029328238113483028
replab contrastive (128d),contrastive,222,vol_5,linear,,,,,,,,,0.4614783845293017,0.5554184504729579,0.5142390325989121,0.018270886010289478,0.4604062952733514,0.3805441045441046
replab contrastive (128d),contrastive,222,vol_5,gbdt,,,,,,,,,0.4882780680831599,0.5289106379696326,0.6108037822415783,0.1737230345881694,0.4194817104661645,0.5335635535635536
replab contrastive (128d),contrastive,222,vol_5,mlp,,,,,,,,,0.3023830701171779,0.5935501828744969,0.49956532920372787,0.0058986826358709,0.466263717518946,0.4748540348540348
replab contrastive (128d),contrastive,222,drawdown_20,linear,,,,,,,,,-0.22799353480848095,0.9732350137333032,0.058163339990367,-0.29112171262256403,0.6930892448407011,-0.051710752728714435
replab contrastive (128d),contrastive,222,drawdown_20,gbdt,,,,,,,,,-0.1342450414075842,0.895728395295256,0.03963778919413879,-0.14485998085224194,0.6435035818032638,0.05225211915765913
replab contrastive (128d),contrastive,222,drawdown_20,mlp,,,,,,,,,-0.5131057128061496,1.0803731382690407,-0.040855426656002024,-0.5838745424056568,0.7670357060902679,-0.034041368166468015
replab contrastive (128d),contrastive,333,vol_5,linear,,,,,,,,,0.36200098899346167,0.5769299164282439,0.48927187749830897,0.009711478235221449,0.4649649200537908,0.3531850611850612
replab contrastive (128d),contrastive,333,vol_5,gbdt,,,,,,,,,0.39293711911146323,0.5474816035842728,0.5932273351558759,0.2430958304512879,0.4073979072394654,0.5682589362589362
replab contrastive (128d),contrastive,333,vol_5,mlp,,,,,,,,,0.3717949672453209,0.5575406853108286,0.5205229839754162,0.14745438783586817,0.43098937440754703,0.46134206934206934
replab contrastive (128d),contrastive,333,drawdown_20,linear,,,,,,,,,-0.2821442664330822,0.9186541461409675,0.05602753604937916,-0.34297950997655113,0.6888267299393565,-0.03323481204748996
replab contrastive (128d),contrastive,333,drawdown_20,gbdt,,,,,,,,,-0.2438781429854031,0.9711088999514849,0.017596808723904837,-0.13769502518640664,0.6408215906188639,0.019223844794134866
replab contrastive (128d),contrastive,333,drawdown_20,mlp,,,,,,,,,-0.3764165002294264,1.028340623099944,-0.04545501769268834,-0.35088097230062454,0.703837637166057,0.014383742126001933
replab contrastive (128d),contrastive,444,vol_5,linear,,,,,,,,,0.34555928504249855,0.6061433138499472,0.5359408922258687,0.048238248769017056,0.4523519911607773,0.4191783231783232
replab contrastive (128d),contrastive,444,vol_5,gbdt,,,,,,,,,0.455937086539159,0.5405417263437912,0.5802248547836151,0.20776102977022248,0.4138971973287676,0.5445576525576525
replab contrastive (128d),contrastive,444,vol_5,mlp,,,,,,,,,-0.05436207952042116,0.6928696693481177,0.360180707511745,0.03308602923299575,0.46254392152138873,0.4165735285735286
replab contrastive (128d),contrastive,444,drawdown_20,linear,,,,,,,,,-0.545359782322115,0.9672792708320999,0.017603564058767486,-0.2961997255513862,0.6855084315022802,-0.020041287508972615
replab contrastive (128d),contrastive,444,drawdown_20,gbdt,,,,,,,,,-0.16688859667116285,0.9290059919617356,-0.03170902937159064,-0.19452882288912776,0.6618825199213224,0.008668021888800588
replab contrastive (128d),contrastive,444,drawdown_20,mlp,,,,,,,,,-0.4785803589765203,1.0257675607834205,-0.041376239679654044,-0.4550055495737071,0.7244099164514677,-0.05346012948601246
replab contrastive (128d),contrastive,555,vol_5,linear,,,,,,,,,0.46755262894465366,0.5370631479336536,0.6278982246050693,0.07769539678375559,0.44853845922527263,0.4280802320802321
replab contrastive (128d),contrastive,555,vol_5,gbdt,,,,,,,,,0.5029183712382146,0.5036678020807162,0.6576186190047577,0.2167394816851791,0.4189136891719303,0.5371899691899692
replab contrastive (128d),contrastive,555,vol_5,mlp,,,,,,,,,0.44372375074474324,0.5390860688424105,0.6266391235396833,0.16472006013729423,0.424740098590471,0.5035168795168795
replab contrastive (128d),contrastive,555,drawdown_20,linear,,,,,,,,,-0.15416301200756544,0.9178681375297466,0.09618376225283898,-0.40908363572802475,0.7139030922017758,-0.11711694350194836
replab contrastive (128d),contrastive,555,drawdown_20,gbdt,,,,,,,,,-0.17437485621789617,0.9023804323537238,0.047792643086262326,-0.20165682856569833,0.6638793928514056,-0.002102500508237338
replab contrastive (128d),contrastive,555,drawdown_20,mlp,,,,,,,,,-0.879095721471121,1.1288865668102492,-0.0013115599107121898,-0.6883277111097745,0.7795636483749971,-0.0430027693735661
replab contrastive (128d),contrastive,666,vol_5,linear,,,,,,,,,0.29302305153191444,0.6079788864234054,0.4963723390972638,0.0009709708648910631,0.4766950713975122,0.3601986841986842
replab contrastive (128d),contrastive,666,vol_5,gbdt,,,,,,,,,0.5176414215841911,0.5064363972121841,0.6235485349777214,0.1783943423306017,0.4232883075548401,0.5232037512037512
replab contrastive (128d),contrastive,666,vol_5,mlp,,,,,,,,,0.2096787343548857,0.6368719737836417,0.4347828882267109,0.10585224209602007,0.4466646044516088,0.4389083469083469
replab contrastive (128d),contrastive,666,drawdown_20,linear,,,,,,,,,-0.1916435880514198,0.9595260159778424,0.023823503692163447,-0.4069722078723199,0.6939188287370608,-0.02368539654106795
replab contrastive (128d),contrastive,666,drawdown_20,gbdt,,,,,,,,,-0.23040082266290973,0.9386794015947726,0.00040788246015505895,-0.2516906883177905,0.6674079064744528,-0.04057425487270674
replab contrastive (128d),contrastive,666,drawdown_20,mlp,,,,,,,,,-0.3984649454204685,1.014579254283804,-0.029380069442047366,-0.45910027206673654,0.7226935661810838,-0.004213658810990549
replab contrastive (128d),contrastive,777,vol_5,linear,,,,,,,,,0.36418882028765853,0.580211751536144,0.4688093654085906,-0.02505169973071042,0.4789904575744561,0.40137906537906537
replab contrastive (128d),contrastive,777,vol_5,gbdt,,,,,,,,,0.3452359402634363,0.5555210228768463,0.619230711891065,0.22164870087163902,0.41170877185932575,0.5567220767220767
replab contrastive (128d),contrastive,777,vol_5,mlp,,,,,,,,,0.3026641610768971,0.587292664300673,0.523000747279697,0.009832223180625488,0.47090193759271437,0.3912150432150432
replab contrastive (128d),contrastive,777,drawdown_20,linear,,,,,,,,,-0.19064731994917006,0.9287625869133012,-0.08883293297491943,-0.3653152073489334,0.7001743838864003,-0.08356640133958622
replab contrastive (128d),contrastive,777,drawdown_20,gbdt,,,,,,,,,-0.28269203963277256,1.0168673387439167,-0.04172653873366957,-0.2033904486342586,0.6560551418795828,0.04460984815210976
replab contrastive (128d),contrastive,777,drawdown_20,mlp,,,,,,,,,-0.3189035662058388,1.0241388044307327,0.0634973058093976,-0.5744987959271375,0.7626618526855399,-0.06228869413301855
replab contrastive (128d),contrastive,888,vol_5,linear,,,,,,,,,0.4940027307893391,0.5564422392247514,0.5333247610475335,-0.058722970715816336,0.4850232783430013,0.384950964950965
replab contrastive (128d),contrastive,888,vol_5,gbdt,,,,,,,,,0.4898024261567898,0.5208109327229162,0.5815767601604882,0.1252976685940339,0.4210064483618595,0.5399753639753639
replab contrastive (128d),contrastive,888,vol_5,mlp,,,,,,,,,0.4043937615595823,0.5752169384835226,0.5647761049396866,-0.014373364135269684,0.4692734989523063,0.4147656427656428
replab contrastive (128d),contrastive,888,drawdown_20,linear,,,,,,,,,0.003428838380195476,0.851150798108034,0.1737463274854979,-0.2634563292095633,0.6562402174772176,-0.008237693714973897
replab contrastive (128d),contrastive,888,drawdown_20,gbdt,,,,,,,,,-0.1911730249703092,0.9715617232190403,0.05418770895240789,-0.22240332233262783,0.6549808578193653,0.151715242036886
replab contrastive (128d),contrastive,888,drawdown_20,mlp,,,,,,,,,-0.2818551665419802,0.9806007653963912,0.09537577761474997,-0.5825777246657378,0.7482134167076682,-0.05143529171755855
replab contrastive (128d),contrastive,999,vol_5,linear,,,,,,,,,0.39484847049101934,0.5773591037616917,0.5662267779572989,0.15780225243593815,0.4396061866157513,0.5137930537930538
replab contrastive (128d),contrastive,999,vol_5,gbdt,,,,,,,,,0.5170439910050018,0.5257457910518459,0.6028235432238876,0.1560988879213726,0.4286034913239913,0.5015676695676696
replab contrastive (128d),contrastive,999,vol_5,mlp,,,,,,,,,0.14054553846687212,0.645794954964693,0.4615834875413008,-0.0933774485376635,0.49283935084783953,0.3956135156135156
replab contrastive (128d),contrastive,999,drawdown_20,linear,,,,,,,,,-0.18781851475244693,0.9712428735011688,-0.02908665496642697,-0.3239705712213563,0.6873321369651537,0.016388187931738244
replab contrastive (128d),contrastive,999,drawdown_20,gbdt,,,,,,,,,-0.12911192772541513,0.9382173266076005,0.05330238737727065,-0.0784524280753951,0.6311851970380872,0.08355601700881808
replab contrastive (128d),contrastive,999,drawdown_20,mlp,,,,,,,,,-0.6540266074793983,1.1001563127804266,0.02302129603009492,-0.6272914338209619,0.7715407626707731,-0.04370142639424843
