date,P_up_can,P_up_ens,sign_can,sign_ens,fP,fP_vol,vol20d,ret,ret_sign
2023-11-16,0.5264972224924998,0.5305539282238951,1.0,1.0,0.0529944449849995,0.3531167069291793,0.150076289071273,-0.00039952056,-1.0
2023-11-17,0.5079660231932792,0.5190403274015265,1.0,1.0,0.01593204638655843,0.1052710930083868,0.15134303189280218,0.009037214,1.0
2023-11-20,0.5158898454292827,0.5185360645531363,1.0,1.0,0.03177969085856547,0.20723069906217353,0.1533541652003543,-0.0031908106,-1.0
2023-11-21,0.5237266799833747,0.5238669364202921,1.0,1.0,0.04745335996674949,0.3614308096452224,0.13129306827309306,0.0040840656,1.0
2023-11-22,0.5187471891664134,0.5200363678797026,1.0,1.0,0.03749437833282676,0.28929082120121324,0.12960790866830832,0.0010773255,1.0
2023-11-24,0.5106032151706954,0.5156938205965308,1.0,1.0,0.021206430341390803,0.1789444868031678,0.11850843085608488,-0.0013836423,-1.0
2023-11-27,0.5511787628202841,0.5546152231291092,1.0,1.0,0.10235752564056821,0.8780133397353419,0.11657855411561477,0.0013195804,1.0
2023-11-28,0.5442605167984118,0.5516651882895681,1.0,1.0,0.08852103359682362,0.749268426405805,0.1181432854730762,-0.0007907048,-1.0
2023-11-29,0.5417033594082877,0.5486334904783983,1.0,1.0,0.08340671881657546,0.7513235239713939,0.11101305383824388,0.0027476754,1.0
2023-11-30,0.5142776465629616,0.5102638216031534,1.0,1.0,0.028555293125923198,0.2735091087490129,0.1044034447573997,0.007979306,1.0
2023-12-01,0.5109892877997125,0.5220077068018584,1.0,1.0,0.021978575599425065,0.20553059802226564,0.10693578382447985,-0.008699056,-1.0
2023-12-04,0.533591256632891,0.5393563212935151,1.0,1.0,0.06718251326578195,0.6327623397231488,0.10617337513350776,0.00361985,1.0
2023-12-05,0.5639941833181986,0.5554167076744192,1.0,1.0,0.12798836663639723,1.1574534715552944,0.11057754785116035,-0.0064703696,-1.0
2023-12-06,0.5607849770786476,0.5615933805562143,1.0,1.0,0.12156995415729521,1.0846804486188784,0.11207904992856654,0.0077886074,1.0
2023-12-07,0.5487614670534186,0.5506066450192473,1.0,1.0,0.0975229341068371,0.9113378209120718,0.10701073945250689,0.005567078,1.0
2023-12-08,0.5341366873200257,0.5197120366518734,1.0,1.0,0.06827337464005145,0.7029615251022651,0.0971224913484692,0.003690838,1.0
2023-12-11,0.5594561089012878,0.560926062658099,1.0,1.0,0.11891221780257566,1.2223473681436072,0.09728185367075236,0.005234696,1.0
2023-12-12,0.559473940342831,0.5565436337775054,1.0,1.0,0.11894788068566209,1.3591975236238796,0.0875133147451037,0.015729902,1.0
